0 [5.151548862457275, 4.790646553039551, 4.473232269287109, 4.3557209968566895, 4.169125080108643, 4.168406963348389, 4.0799241065979, 3.912140130996704, 3.855856418609619, 3.6735329627990723, 3.7554054260253906, 3.606456756591797, 3.507575273513794, 3.42758846282959, 3.356929063796997, 3.274104595184326, 3.2532267570495605, 3.1441900730133057, 3.2075400352478027, 3.0870628356933594, 3.0735912322998047, 3.0580544471740723, 3.0488810539245605, 3.0243711471557617, 2.988247871398926, 3.0383992195129395, 3.0948498249053955, 3.019176721572876, 2.931472063064575, 3.009523868560791, 2.3679211139678955, 2.8913609981536865, 2.8269202709198, 2.7436234951019287, 2.753549098968506, 2.742286205291748, 2.767787456512451, 2.7096824645996094, 2.93599009513855, 2.781055212020874, 2.8213675022125244, 2.7277252674102783, 2.8860371112823486, 2.628124475479126, 2.8933093547821045, 2.7584774494171143, 2.718747615814209, 2.689854621887207, 2.6411359310150146, 2.4555306434631348, 2.7291879653930664, 2.768909215927124, 2.594177484512329, 2.6893889904022217, 2.6528940200805664, 2.9176185131073, 2.2559447288513184, 2.271275758743286, 2.228804111480713, 2.816422939300537, 2.620990514755249, 2.851092576980591, 2.003376007080078, 2.615427017211914, 2.8850202560424805, 2.586721420288086, 1.680571436882019, 2.84065842628479, 2.710608959197998, 2.2642087936401367, 2.810079336166382, 2.880279064178467, 2.3115460872650146, 2.216348886489868, 2.208714246749878, 2.579488754272461, 2.059457778930664, 2.800617218017578, 2.5863606929779053, 1.7283636331558228, 2.1133761405944824] [2.5229365825653076, 2.4682819843292236, 2.479567766189575, 2.553870677947998, 2.6175973415374756, 2.2914388179779053, 2.385141134262085, 2.5128860473632812, 2.5865652561187744, 2.6403236389160156, 2.2803561687469482, 2.398343086242676, 2.6767284870147705, 2.672398328781128, 2.551647663116455, 2.6166422367095947, 2.610713481903076, 2.607734203338623, 2.4069488048553467, 2.5837905406951904, 2.465991258621216, 2.5612800121307373, 2.159254789352417, 2.639935255050659, 2.0105996131896973, 2.662388801574707, 2.389742612838745, 2.4084410667419434, 2.263216495513916, 2.4123928546905518, 2.485776901245117, 1.87177574634552, 2.3190598487854004, 1.7695252895355225, 2.2838504314422607, 1.553948998451233, 2.7370221614837646, 2.3923871517181396, 2.47007417678833, 2.162569284439087, 1.86161470413208]
1 [2.3952789306640625, 2.5560359954833984, 2.5741982460021973, 2.539954423904419, 2.4970197677612305, 2.472254514694214, 2.2977230548858643, 2.2208445072174072, 2.260768413543701, 2.2713799476623535, 2.3643805980682373, 2.2966361045837402, 2.3847122192382812, 2.3571157455444336, 2.2731142044067383, 2.437424659729004, 2.437877655029297, 2.0275702476501465, 2.1011030673980713, 2.0210540294647217, 2.2815446853637695, 2.3361752033233643, 2.348428249359131, 2.2889294624328613, 2.3113865852355957, 2.214437961578369, 2.5349137783050537, 2.4138283729553223, 2.439736843109131, 2.464492082595825, 1.4497666358947754, 2.3424363136291504, 2.286289930343628, 2.2310354709625244, 2.242326259613037, 2.28835129737854, 2.2912983894348145, 2.2095654010772705, 2.4231841564178467, 2.3244690895080566, 2.279108762741089, 2.2369298934936523, 2.4225361347198486, 2.1507439613342285, 2.3998241424560547, 2.366464614868164, 2.353242874145508, 2.2858972549438477, 2.295471429824829, 1.9585555791854858, 2.321392297744751, 2.387352466583252, 2.236088991165161, 2.3690950870513916, 2.3482351303100586, 2.6083247661590576, 1.975677728652954, 1.886304259300232, 1.7573440074920654, 2.5377166271209717, 2.2335205078125, 2.305431365966797, 1.5206090211868286, 2.0648581981658936, 2.747568368911743, 2.2455027103424072, 1.3703258037567139, 2.3773910999298096, 2.39642333984375, 1.9527208805084229, 2.504499912261963, 2.5066630840301514, 2.071913003921509, 1.8681271076202393, 1.711043357849121, 2.2631239891052246, 1.7460864782333374, 2.498863697052002, 2.2528841495513916, 1.3680191040039062, 1.7380530834197998] [2.2681772708892822, 2.189180612564087, 2.256220579147339, 2.272320508956909, 2.3910868167877197, 2.043365001678467, 2.1051454544067383, 2.2809865474700928, 2.416396379470825, 2.43351149559021, 2.0160253047943115, 2.1769094467163086, 2.4420700073242188, 2.509173631668091, 2.2865073680877686, 2.332526683807373, 2.4105169773101807, 2.386056423187256, 2.1826303005218506, 2.4388339519500732, 2.2433552742004395, 2.295308828353882, 2.055966377258301, 2.4539358615875244, 1.6726375818252563, 2.381774663925171, 2.104339361190796, 2.2440741062164307, 1.9630199670791626, 2.111767530441284, 2.186518669128418, 1.5143641233444214, 1.9065946340560913, 1.4968316555023193, 2.203977584838867, 1.4326860904693604, 2.4044229984283447, 2.3174121379852295, 2.2461540699005127, 2.1184401512145996, 1.7846918106079102]
2 [2.192553997039795, 2.3739547729492188, 2.3561699390411377, 2.330723524093628, 2.298020839691162, 2.225977897644043, 2.0902934074401855, 2.0056090354919434, 2.033564329147339, 2.0435869693756104, 2.1514217853546143, 2.112436056137085, 2.1819937229156494, 2.1677303314208984, 2.0449206829071045, 2.2059662342071533, 2.1982357501983643, 1.8397327661514282, 1.885528326034546, 1.8114008903503418, 2.083580493927002, 2.1426587104797363, 2.173290729522705, 2.089101552963257, 2.1498522758483887, 1.9382514953613281, 2.39455509185791, 2.247019052505493, 2.325087785720825, 2.2999825477600098, 1.1983548402786255, 2.1768743991851807, 2.094000816345215, 2.0776946544647217, 2.082871675491333, 2.1347365379333496, 2.1416802406311035, 2.0695717334747314, 2.283210515975952, 2.1469287872314453, 2.1078014373779297, 2.0617761611938477, 2.27170991897583, 1.970994234085083, 2.2319483757019043, 2.2175896167755127, 2.2435994148254395, 2.158306121826172, 2.1038200855255127, 1.772955298423767, 2.1769473552703857, 2.266629695892334, 2.0918681621551514, 2.2354423999786377, 2.238335371017456, 2.484053611755371, 1.822885274887085, 1.7006045579910278, 1.5634708404541016, 2.4387431144714355, 2.0703301429748535, 2.1303164958953857, 1.3608406782150269, 1.8918116092681885, 2.6420998573303223, 2.114795207977295, 1.241501808166504, 2.190250873565674, 2.2639000415802, 1.7693707942962646, 2.399548053741455, 2.333817720413208, 1.9433237314224243, 1.6684266328811646, 1.4818243980407715, 2.1239843368530273, 1.622228741645813, 2.3650951385498047, 2.139949321746826, 1.2049734592437744, 1.577945351600647] [2.1397361755371094, 2.0531725883483887, 2.142730951309204, 2.141836166381836, 2.288785219192505, 1.9499157667160034, 1.9334697723388672, 2.1799583435058594, 2.319309949874878, 2.3337268829345703, 1.9087786674499512, 2.0692710876464844, 2.2985031604766846, 2.4013874530792236, 2.1672921180725098, 2.185032606124878, 2.3081982135772705, 2.226987600326538, 2.062983751296997, 2.305968761444092, 2.122157335281372, 2.142158031463623, 1.9863629341125488, 2.3572163581848145, 1.5299781560897827, 2.2499306201934814, 1.9897538423538208, 2.1643474102020264, 1.819790244102478, 1.977357029914856, 2.0410878658294678, 1.3913241624832153, 1.7351270914077759, 1.4019081592559814, 2.1254687309265137, 1.4388599395751953, 2.2058942317962646, 2.216667413711548, 2.1567370891571045, 2.1977925300598145, 1.807142734527588]
3 [2.0847692489624023, 2.233067274093628, 2.2469747066497803, 2.223695993423462, 2.1913650035858154, 2.0965704917907715, 1.9800461530685425, 1.895958423614502, 1.9163293838500977, 1.906441569328308, 2.0275115966796875, 2.018022060394287, 2.0633978843688965, 2.044586181640625, 1.9254941940307617, 2.0969762802124023, 2.0839779376983643, 1.7226451635360718, 1.7506524324417114, 1.679638385772705, 1.9623922109603882, 2.0308451652526855, 2.0702695846557617, 1.972332239151001, 2.0586485862731934, 1.7753677368164062, 2.3234610557556152, 2.159055709838867, 2.273129940032959, 2.212571382522583, 1.0549272298812866, 2.085347890853882, 1.9844379425048828, 1.9766100645065308, 1.9788638353347778, 2.037900686264038, 2.0439248085021973, 1.9684970378875732, 2.19878888130188, 2.0461771488189697, 2.0087366104125977, 1.9488232135772705, 2.1811940670013428, 1.8557988405227661, 2.1552836894989014, 2.1298816204071045, 2.1715455055236816, 2.0705652236938477, 2.0032851696014404, 1.6600258350372314, 2.0876595973968506, 2.1983749866485596, 1.9923592805862427, 2.1414682865142822, 2.1544642448425293, 2.4039745330810547, 1.6759284734725952, 1.5677422285079956, 1.470115303993225, 2.3460636138916016, 1.9898895025253296, 2.010946035385132, 1.2511329650878906, 1.7830603122711182, 2.541278600692749, 2.0402448177337646, 1.1047348976135254, 2.112262487411499, 2.189168930053711, 1.661749005317688, 2.315122365951538, 2.274178981781006, 1.8904088735580444, 1.5882313251495361, 1.343542218208313, 2.0024430751800537, 1.565415382385254, 2.2875759601593018, 2.046541213989258, 1.0908664464950562, 1.4946681261062622] [2.0424563884735107, 1.9431676864624023, 2.046027421951294, 2.038694381713867, 2.213520050048828, 1.8690487146377563, 1.81856369972229, 2.08721661567688, 2.2294037342071533, 2.2650532722473145, 1.8498339653015137, 1.982254981994629, 2.1986191272735596, 2.304273843765259, 2.082913875579834, 2.071239709854126, 2.222731113433838, 2.1035618782043457, 1.9647982120513916, 2.1702771186828613, 2.032515048980713, 2.03027081489563, 1.920534610748291, 2.2828104496002197, 1.4094027280807495, 2.2005035877227783, 1.9018346071243286, 2.0789127349853516, 1.7166531085968018, 1.9062827825546265, 1.971717119216919, 1.2923998832702637, 1.6408708095550537, 1.3384120464324951, 2.108304023742676, 1.4298685789108276, 2.0839884281158447, 2.1705214977264404, 2.1158273220062256, 2.218310832977295, 1.7942132949829102]
4 [1.9892414808273315, 2.129215717315674, 2.15694260597229, 2.1434872150421143, 2.118417978286743, 2.0050113201141357, 1.9007841348648071, 1.8240861892700195, 1.8315173387527466, 1.8141376972198486, 1.9382405281066895, 1.9513250589370728, 1.9819597005844116, 1.9629652500152588, 1.8420220613479614, 2.023332357406616, 2.0165865421295166, 1.6441506147384644, 1.6581538915634155, 1.5917052030563354, 1.8754154443740845, 1.9465701580047607, 1.9839966297149658, 1.885627031326294, 1.99037766456604, 1.6549670696258545, 2.260542869567871, 2.0891501903533936, 2.2244374752044678, 2.1467669010162354, 0.9695206880569458, 2.017651081085205, 1.9240864515304565, 1.9016032218933105, 1.901415228843689, 1.9636311531066895, 1.9656643867492676, 1.889521598815918, 2.1314852237701416, 1.9704697132110596, 1.9393136501312256, 1.8584522008895874, 2.101118803024292, 1.7672643661499023, 2.0948266983032227, 2.0614798069000244, 2.1068289279937744, 1.9969152212142944, 1.9353086948394775, 1.597044825553894, 2.0238218307495117, 2.156536102294922, 1.9147509336471558, 2.0521328449249268, 2.0895659923553467, 2.325924873352051, 1.5658276081085205, 1.4710041284561157, 1.3758652210235596, 2.2578940391540527, 1.948201060295105, 1.9204578399658203, 1.1632672548294067, 1.7028344869613647, 2.459975242614746, 1.981513261795044, 0.9552411437034607, 2.0566558837890625, 2.133012533187866, 1.570268154144287, 2.2323238849639893, 2.2284650802612305, 1.8611748218536377, 1.5349520444869995, 1.2460683584213257, 1.9010878801345825, 1.5376136302947998, 2.2094833850860596, 1.9731682538986206, 0.9979351162910461, 1.4262921810150146] [1.9591195583343506, 1.852911353111267, 1.9604790210723877, 1.9492427110671997, 2.157306671142578, 1.7869019508361816, 1.7267807722091675, 2.0076894760131836, 2.138500690460205, 2.20939564704895, 1.7994513511657715, 1.9061646461486816, 2.113900661468506, 2.2197132110595703, 2.0110788345336914, 1.9745603799819946, 2.14516544342041, 2.0005617141723633, 1.8741947412490845, 2.0553274154663086, 1.9619022607803345, 1.9336389303207397, 1.852501630783081, 2.226036310195923, 1.2798566818237305, 2.15779185295105, 1.8057585954666138, 2.013789415359497, 1.6235641241073608, 1.8661346435546875, 1.9394538402557373, 1.225213646888733, 1.572957992553711, 1.2354567050933838, 2.0912137031555176, 1.40831458568573, 1.980569839477539, 2.144287109375, 2.073988437652588, 2.239901542663574, 1.7797797918319702]
5 [1.9018391370773315, 2.04594087600708, 2.080503463745117, 2.0750372409820557, 2.0592844486236572, 1.9219763278961182, 1.8294739723205566, 1.752536654472351, 1.7595864534378052, 1.7367503643035889, 1.8669992685317993, 1.8909590244293213, 1.9125112295150757, 1.8965818881988525, 1.7761187553405762, 1.9646797180175781, 1.9615659713745117, 1.5787402391433716, 1.5826594829559326, 1.5223779678344727, 1.8053070306777954, 1.8773905038833618, 1.9117076396942139, 1.819000244140625, 1.9321705102920532, 1.5642764568328857, 2.2059035301208496, 2.0277397632598877, 2.178715705871582, 2.0979340076446533, 0.8949781060218811, 1.9658669233322144, 1.8704339265823364, 1.8355904817581177, 1.8345891237258911, 1.8951098918914795, 1.901596188545227, 1.8222655057907104, 2.0739505290985107, 1.9048962593078613, 1.8928078413009644, 1.7893680334091187, 2.039484977722168, 1.69660484790802, 2.027414560317993, 2.0037076473236084, 2.0563290119171143, 1.941020131111145, 1.8697075843811035, 1.5460072755813599, 1.9703421592712402, 2.1255695819854736, 1.8563945293426514, 1.9716038703918457, 2.042437791824341, 2.2621049880981445, 1.46468985080719, 1.386919617652893, 1.2824519872665405, 2.1833763122558594, 1.9004912376403809, 1.8377562761306763, 1.0908876657485962, 1.6316018104553223, 2.3813555240631104, 1.9244023561477661, 0.8134474754333496, 1.9871524572372437, 2.0827035903930664, 1.479809045791626, 2.150294065475464, 2.1406302452087402, 1.8186262845993042, 1.4998805522918701, 1.1813011169433594, 1.81979501247406, 1.515493631362915, 2.123234272003174, 1.9040615558624268, 0.9104791879653931, 1.355531930923462] [1.8859257698059082, 1.7819525003433228, 1.8880890607833862, 1.8739129304885864, 2.1072075366973877, 1.7266417741775513, 1.6565800905227661, 1.939860463142395, 2.053428888320923, 2.1416876316070557, 1.7603176832199097, 1.8350554704666138, 2.0410125255584717, 2.1487607955932617, 1.945378065109253, 1.8908849954605103, 2.073829412460327, 1.9233250617980957, 1.794710636138916, 1.9659554958343506, 1.9081796407699585, 1.8490663766860962, 1.7632800340652466, 2.1836352348327637, 1.2156997919082642, 2.1292803287506104, 1.7448623180389404, 1.9490238428115845, 1.5530744791030884, 1.834812879562378, 1.931513786315918, 1.1604036092758179, 1.5067660808563232, 1.0957472324371338, 2.0040080547332764, 1.3876392841339111, 1.894895315170288, 2.0619523525238037, 2.0484917163848877, 2.2493896484375, 1.761305809020996]
6 [1.8297585248947144, 1.9623303413391113, 2.0043561458587646, 2.00930118560791, 1.9994953870773315, 1.8505380153656006, 1.7570054531097412, 1.680055856704712, 1.6931465864181519, 1.6779576539993286, 1.8067035675048828, 1.8333606719970703, 1.8540390729904175, 1.8378386497497559, 1.7136706113815308, 1.9120692014694214, 1.9095697402954102, 1.509135365486145, 1.5161954164505005, 1.466508388519287, 1.744140386581421, 1.815635085105896, 1.8453238010406494, 1.7576040029525757, 1.870360016822815, 1.493849515914917, 2.1420416831970215, 1.9686741828918457, 2.109872341156006, 2.049422264099121, 0.829717755317688, 1.9243894815444946, 1.8146559000015259, 1.7728571891784668, 1.7708168029785156, 1.8338607549667358, 1.8448214530944824, 1.7661882638931274, 2.0118050575256348, 1.8659546375274658, 1.8627411127090454, 1.7191517353057861, 1.9809918403625488, 1.6387360095977783, 1.9673466682434082, 1.9619263410568237, 2.011350154876709, 1.8918299674987793, 1.7874592542648315, 1.5192474126815796, 1.9273957014083862, 2.098973512649536, 1.8062973022460938, 1.902052402496338, 2.0084173679351807, 2.2050554752349854, 1.3920649290084839, 1.3293436765670776, 1.1981655359268188, 2.112138509750366, 1.8338470458984375, 1.7632898092269897, 1.0297166109085083, 1.5687808990478516, 2.3128159046173096, 1.881032943725586, 0.6523587107658386, 1.9147542715072632, 2.0271923542022705, 1.363836407661438, 2.0465946197509766, 2.021151065826416, 1.7674221992492676, 1.4705569744110107, 1.1041836738586426, 1.7547322511672974, 1.4973738193511963, 2.051867961883545, 1.8404189348220825, 0.7999001741409302, 1.275365948677063] [1.8418747186660767, 1.7444239854812622, 1.8338512182235718, 1.8269387483596802, 2.06882381439209, 1.7060106992721558, 1.6166166067123413, 1.8951988220214844, 1.9950097799301147, 2.09139347076416, 1.7280340194702148, 1.795527458190918, 1.9934048652648926, 2.0997276306152344, 1.901429533958435, 1.8494818210601807, 2.0196444988250732, 1.8746408224105835, 1.7343111038208008, 1.9300299882888794, 1.8812440633773804, 1.7871493101119995, 1.6875872611999512, 2.149819850921631, 1.1948347091674805, 2.099263906478882, 1.7135556936264038, 1.901167392730713, 1.5293588638305664, 1.8226152658462524, 1.9185317754745483, 1.095632553100586, 1.4699722528457642, 0.9744154214859009, 1.8652105331420898, 1.2166814804077148, 1.8179994821548462, 1.9040364027023315, 2.006894826889038, 2.238593578338623, 1.783570408821106]
7 [1.7836638689041138, 1.8833144903182983, 1.9432507753372192, 1.9533573389053345, 1.9483466148376465, 1.7896808385849, 1.6980890035629272, 1.6269103288650513, 1.640462040901184, 1.6280766725540161, 1.752112627029419, 1.7791131734848022, 1.8061574697494507, 1.7872437238693237, 1.6635818481445312, 1.869551420211792, 1.8609029054641724, 1.4495311975479126, 1.4585679769515991, 1.4203531742095947, 1.6900527477264404, 1.7600151300430298, 1.7863044738769531, 1.7027606964111328, 1.8159786462783813, 1.4207661151885986, 2.0878794193267822, 1.9236948490142822, 2.0470025539398193, 2.0067012310028076, 0.7903968095779419, 1.884285569190979, 1.7643941640853882, 1.716437816619873, 1.7121890783309937, 1.7828726768493652, 1.7995017766952515, 1.7176156044006348, 1.9531315565109253, 1.8195339441299438, 1.8342530727386475, 1.6701229810714722, 1.9267717599868774, 1.5901252031326294, 1.9114545583724976, 1.925268292427063, 1.9737584590911865, 1.854716420173645, 1.712125301361084, 1.4874343872070312, 1.8929983377456665, 2.0826096534729004, 1.7590514421463013, 1.8351410627365112, 1.9816499948501587, 2.1557633876800537, 1.3253356218338013, 1.2676624059677124, 1.1134357452392578, 2.0451717376708984, 1.7527276277542114, 1.6831709146499634, 0.9707053303718567, 1.5064256191253662, 2.2441184520721436, 1.8372957706451416, 0.4715581238269806, 1.8354225158691406, 1.9810189008712769, 1.2612375020980835, 1.9615113735198975, 1.9471781253814697, 1.6793551445007324, 1.418952465057373, 1.042920708656311, 1.6868007183074951, 1.4477519989013672, 1.9816675186157227, 1.7834643125534058, 0.7023414969444275, 1.2018862962722778] [1.780539870262146, 1.6728501319885254, 1.7744334936141968, 1.7852989435195923, 2.021148443222046, 1.6361650228500366, 1.563095211982727, 1.8361759185791016, 1.926735281944275, 2.0471770763397217, 1.7083176374435425, 1.729516625404358, 1.9535986185073853, 2.061335563659668, 1.841453194618225, 1.7848984003067017, 1.9768431186676025, 1.8376424312591553, 1.6770964860916138, 1.9045836925506592, 1.8475128412246704, 1.724642276763916, 1.597165822982788, 2.119302272796631, 1.097973108291626, 2.056570291519165, 1.6778467893600464, 1.860262393951416, 1.4552981853485107, 1.7970548868179321, 1.9011472463607788, 1.0399402379989624, 1.4316139221191406, 0.823722243309021, 1.871138095855713, 1.0284507274627686, 1.7769598960876465, 1.8490935564041138, 1.9563347101211548, 2.143618106842041, 1.7608484029769897]
8 [1.740848422050476, 1.8437774181365967, 1.884156346321106, 1.9008727073669434, 1.898614525794983, 1.7228740453720093, 1.640049695968628, 1.5741233825683594, 1.5883783102035522, 1.5817266702651978, 1.7004209756851196, 1.7217411994934082, 1.7494728565216064, 1.7334858179092407, 1.6075211763381958, 1.8301856517791748, 1.8164318799972534, 1.3941650390625, 1.411608338356018, 1.3766320943832397, 1.6350314617156982, 1.7101532220840454, 1.7352975606918335, 1.650384545326233, 1.76791250705719, 1.3425931930541992, 2.0425198078155518, 1.877028226852417, 1.9918787479400635, 1.9688206911087036, 0.7344297766685486, 1.8483179807662964, 1.7213300466537476, 1.664616346359253, 1.6556299924850464, 1.739115595817566, 1.7537147998809814, 1.6722220182418823, 1.9083881378173828, 1.7629344463348389, 1.8206400871276855, 1.6235250234603882, 1.8780176639556885, 1.5400381088256836, 1.8656474351882935, 1.8908854722976685, 1.9346544742584229, 1.8213313817977905, 1.6547272205352783, 1.443446159362793, 1.8578938245773315, 2.062045097351074, 1.7179871797561646, 1.769181489944458, 1.9494297504425049, 2.0956337451934814, 1.2810983657836914, 1.2137614488601685, 1.0297740697860718, 1.9807796478271484, 1.6673129796981812, 1.6146564483642578, 0.9061580300331116, 1.4637798070907593, 2.168807029724121, 1.8048208951950073, 0.34379908442497253, 1.7764616012573242, 1.9367890357971191, 1.1526002883911133, 1.8855654001235962, 1.855769157409668, 1.6106153726577759, 1.3826346397399902, 0.9987562894821167, 1.6290050745010376, 1.4012818336486816, 1.9187456369400024, 1.7119606733322144, 0.6313737630844116, 1.143501877784729] [1.7430275678634644, 1.6181761026382446, 1.7385386228561401, 1.7592517137527466, 1.9922014474868774, 1.5823063850402832, 1.522505283355713, 1.7986562252044678, 1.881127953529358, 2.013451099395752, 1.6985284090042114, 1.6852396726608276, 1.9187432527542114, 2.015233039855957, 1.8024613857269287, 1.7478300333023071, 1.9507845640182495, 1.7967829704284668, 1.6299996376037598, 1.8658291101455688, 1.822886347770691, 1.6812634468078613, 1.5350176095962524, 2.099071741104126, 1.0101444721221924, 2.011550188064575, 1.6447479724884033, 1.8356865644454956, 1.403885006904602, 1.771470546722412, 1.8850339651107788, 1.017502784729004, 1.3778563737869263, 0.7454145550727844, 1.871526837348938, 0.95098477602005, 1.753119945526123, 1.806820273399353, 1.9134339094161987, 2.059581995010376, 1.7415156364440918]
9 [1.7047719955444336, 1.819591999053955, 1.8469196557998657, 1.8633909225463867, 1.8561886548995972, 1.6710379123687744, 1.594718098640442, 1.5264108180999756, 1.542199969291687, 1.5356040000915527, 1.6573556661605835, 1.674614429473877, 1.7015684843063354, 1.6851811408996582, 1.563735842704773, 1.7872365713119507, 1.774374008178711, 1.349104642868042, 1.3698642253875732, 1.3396666049957275, 1.5926719903945923, 1.6644483804702759, 1.6878407001495361, 1.6047025918960571, 1.727049469947815, 1.264469861984253, 2.0013043880462646, 1.8347718715667725, 1.9477648735046387, 1.9381141662597656, 0.6899125576019287, 1.8184219598770142, 1.677224040031433, 1.6183037757873535, 1.606818675994873, 1.7021905183792114, 1.7110142707824707, 1.629786491394043, 1.87228524684906, 1.6925251483917236, 1.7921884059906006, 1.5962103605270386, 1.8416361808776855, 1.4953620433807373, 1.8174463510513306, 1.8608932495117188, 1.8989782333374023, 1.7898014783859253, 1.6071648597717285, 1.3924243450164795, 1.8247991800308228, 2.0338141918182373, 1.682721734046936, 1.7180845737457275, 1.9139610528945923, 2.0350546836853027, 1.2259689569473267, 1.1723538637161255, 0.9598812460899353, 1.9361945390701294, 1.5933891534805298, 1.5577822923660278, 0.8559679388999939, 1.4135433435440063, 2.0942463874816895, 1.775213360786438, 0.24666686356067657, 1.7200037240982056, 1.9144461154937744, 1.0555756092071533, 1.8000959157943726, 1.7447564601898193, 1.5256552696228027, 1.343032717704773, 0.9630231261253357, 1.5720126628875732, 1.3290578126907349, 1.8547550439834595, 1.6389058828353882, 0.6346233487129211, 1.0975974798202515] [1.7020055055618286, 1.5395169258117676, 1.7106503248214722, 1.717052936553955, 1.9695297479629517, 1.5097721815109253, 1.4630876779556274, 1.7616254091262817, 1.8428534269332886, 1.9859949350357056, 1.7285279035568237, 1.6476625204086304, 1.8846572637557983, 1.9604250192642212, 1.7683212757110596, 1.696526288986206, 1.93352210521698, 1.7635290622711182, 1.583268165588379, 1.7977057695388794, 1.7923671007156372, 1.6416274309158325, 1.5040593147277832, 2.099534749984741, 0.8908293843269348, 2.0033652782440186, 1.6363067626953125, 1.7945994138717651, 1.3365557193756104, 1.7213168144226074, 1.8492339849472046, 1.0129051208496094, 1.3470031023025513, 0.6663398146629333, 1.9505650997161865, 0.9398951530456543, 1.7891802787780762, 1.9847418069839478, 1.8663278818130493, 1.9323300123214722, 1.7249327898025513]
